Year,State,Stratification,Medicaid_Spending,Median_Income,Mortality
2022,Rhode Island,Male,5275.470010905119,79191.02235550713,1229.97
2022,Rhode Island,"Black, non-Hispanic",5275.470010905119,79191.02235550713,30.49
2022,Rhode Island,Female,5275.470010905119,79191.02235550713,1138.4
2022,Rhode Island,"White, non-Hispanic",5275.470010905119,79191.02235550713,2214.9
2022,Rhode Island,Overall,5275.470010905119,79191.02235550713,2342.29
2022,Rhode Island,Asian or Pacific Islander,5275.470010905119,79191.02235550713,47.94
2022,Rhode Island,Hispanic,5275.470010905119,79191.02235550713,38.34
2022,Rhode Island,Asian or Pacific Islander,5275.470010905119,79191.02235550713,76.23
2023,Rhode Island,Male,5419.384950926935,81849.98273355141,1321.25
2023,Rhode Island,"Black, non-Hispanic",5419.384950926935,81849.98273355141,30.93
2023,Rhode Island,Female,5419.384950926935,81849.98273355141,1250.1
2023,Rhode Island,"White, non-Hispanic",5419.384950926935,81849.98273355141,2386.84
2023,Rhode Island,Overall,5419.384950926935,81849.98273355141,2477.46
2023,Rhode Island,Asian or Pacific Islander,5419.384950926935,81849.98273355141,47.84
2023,Rhode Island,Hispanic,5419.384950926935,81849.98273355141,38.4
2023,Rhode Island,Asian or Pacific Islander,5419.384950926935,81849.98273355141,75.47
2024,Rhode Island,Male,5563.299890948751,84508.9431115957,1374.14
2024,Rhode Island,"Black, non-Hispanic",5563.299890948751,84508.9431115957,31.03
2024,Rhode Island,Female,5563.299890948751,84508.9431115957,1266.93
2024,Rhode Island,"White, non-Hispanic",5563.299890948751,84508.9431115957,2440.02
2024,Rhode Island,Overall,5563.299890948751,84508.9431115957,2553.4
2024,Rhode Island,Asian or Pacific Islander,5563.299890948751,84508.9431115957,47.92
2024,Rhode Island,Hispanic,5563.299890948751,84508.9431115957,38.48
2024,Rhode Island,Asian or Pacific Islander,5563.299890948751,84508.9431115957,76.07
2025,Rhode Island,Male,5707.214830970566,87167.90348963998,1365.92
2025,Rhode Island,"Black, non-Hispanic",5707.214830970566,87167.90348963998,31.96
2025,Rhode Island,Female,5707.214830970566,87167.90348963998,1278.22
2025,Rhode Island,"White, non-Hispanic",5707.214830970566,87167.90348963998,2481.77
2025,Rhode Island,Overall,5707.214830970566,87167.90348963998,2544.13
2025,Rhode Island,Asian or Pacific Islander,5707.214830970566,87167.90348963998,48.91
2025,Rhode Island,Hispanic,5707.214830970566,87167.90348963998,38.3
2025,Rhode Island,Asian or Pacific Islander,5707.214830970566,87167.90348963998,76.07
2026,Rhode Island,Male,5851.129770992382,89826.86386768427,1378.75
2026,Rhode Island,"Black, non-Hispanic",5851.129770992382,89826.86386768427,33.85
2026,Rhode Island,Female,5851.129770992382,89826.86386768427,1289.27
2026,Rhode Island,"White, non-Hispanic",5851.129770992382,89826.86386768427,2542.08
2026,Rhode Island,Overall,5851.129770992382,89826.86386768427,2555.82
2026,Rhode Island,Asian or Pacific Islander,5851.129770992382,89826.86386768427,50.86
2026,Rhode Island,Hispanic,5851.129770992382,89826.86386768427,42.01
2026,Rhode Island,Asian or Pacific Islander,5851.129770992382,89826.86386768427,76.07
2027,Rhode Island,Male,5995.044711014198,92485.82424572948,1371.75
2027,Rhode Island,"Black, non-Hispanic",5995.044711014198,92485.82424572948,33.28
2027,Rhode Island,Female,5995.044711014198,92485.82424572948,1282.8
2027,Rhode Island,"White, non-Hispanic",5995.044711014198,92485.82424572948,2536.95
2027,Rhode Island,Overall,5995.044711014198,92485.82424572948,2548.43
2027,Rhode Island,Asian or Pacific Islander,5995.044711014198,92485.82424572948,50.98
2027,Rhode Island,Hispanic,5995.044711014198,92485.82424572948,45.55
2027,Rhode Island,Asian or Pacific Islander,5995.044711014198,92485.82424572948,76.07
2028,Rhode Island,Male,6138.959651036013,95144.78462377375,1391.35
2028,Rhode Island,"Black, non-Hispanic",6138.959651036013,95144.78462377375,32.99
2028,Rhode Island,Female,6138.959651036013,95144.78462377375,1325.18
2028,Rhode Island,"White, non-Hispanic",6138.959651036013,95144.78462377375,2588.02
2028,Rhode Island,Overall,6138.959651036013,95144.78462377375,2595.46
2028,Rhode Island,Asian or Pacific Islander,6138.959651036013,95144.78462377375,73.31
2028,Rhode Island,Hispanic,6138.959651036013,95144.78462377375,46.49
2028,Rhode Island,Asian or Pacific Islander,6138.959651036013,95144.78462377375,73.32
2029,Rhode Island,Male,6282.874591057829,97803.74500181804,1403.54
2029,Rhode Island,"Black, non-Hispanic",6282.874591057829,97803.74500181804,32.99
2029,Rhode Island,Female,6282.874591057829,97803.74500181804,1361.65
2029,Rhode Island,"White, non-Hispanic",6282.874591057829,97803.74500181804,2618.13
2029,Rhode Island,Overall,6282.874591057829,97803.74500181804,2656.27
2029,Rhode Island,Asian or Pacific Islander,6282.874591057829,97803.74500181804,73.31
2029,Rhode Island,Hispanic,6282.874591057829,97803.74500181804,46.49
2029,Rhode Island,Asian or Pacific Islander,6282.874591057829,97803.74500181804,73.32
2030,Rhode Island,Male,6426.789531079645,100462.70537986234,1555.8
2030,Rhode Island,"Black, non-Hispanic",6426.789531079645,100462.70537986234,33.98
2030,Rhode Island,Female,6426.789531079645,100462.70537986234,1466.45
2030,Rhode Island,"White, non-Hispanic",6426.789531079645,100462.70537986234,2859.28
2030,Rhode Island,Overall,6426.789531079645,100462.70537986234,2942.08
2030,Rhode Island,Asian or Pacific Islander,6426.789531079645,100462.70537986234,71.8
2030,Rhode Island,Hispanic,6426.789531079645,100462.70537986234,39.91
2030,Rhode Island,Asian or Pacific Islander,6426.789531079645,100462.70537986234,56.76
2031,Rhode Island,Male,6570.7044711014605,103121.66575790662,1556.79
2031,Rhode Island,"Black, non-Hispanic",6570.7044711014605,103121.66575790662,34.26
2031,Rhode Island,Female,6570.7044711014605,103121.66575790662,1470.32
2031,Rhode Island,"White, non-Hispanic",6570.7044711014605,103121.66575790662,2859.28
2031,Rhode Island,Overall,6570.7044711014605,103121.66575790662,2942.08
2031,Rhode Island,Asian or Pacific Islander,6570.7044711014605,103121.66575790662,71.8
2031,Rhode Island,Hispanic,6570.7044711014605,103121.66575790662,39.91
2031,Rhode Island,Asian or Pacific Islander,6570.7044711014605,103121.66575790662,56.76
2032,Rhode Island,Male,6714.619411123218,105780.62613595092,1602.55
2032,Rhode Island,"Black, non-Hispanic",6714.619411123218,105780.62613595092,34.56
2032,Rhode Island,Female,6714.619411123218,105780.62613595092,1497.8
2032,Rhode Island,"White, non-Hispanic",6714.619411123218,105780.62613595092,2978.01
2032,Rhode Island,Overall,6714.619411123218,105780.62613595092,3059.46
2032,Rhode Island,Asian or Pacific Islander,6714.619411123218,105780.62613595092,71.8
2032,Rhode Island,Hispanic,6714.619411123218,105780.62613595092,39.91
2032,Rhode Island,Asian or Pacific Islander,6714.619411123218,105780.62613595092,56.76
2033,Rhode Island,Male,6858.534351145034,108439.5865139952,1660.89
2033,Rhode Island,"Black, non-Hispanic",6858.534351145034,108439.5865139952,35.39
2033,Rhode Island,Female,6858.534351145034,108439.5865139952,1526.37
2033,Rhode Island,"White, non-Hispanic",6858.534351145034,108439.5865139952,3047.38
2033,Rhode Island,Overall,6858.534351145034,108439.5865139952,3139.98
2033,Rhode Island,Asian or Pacific Islander,6858.534351145034,108439.5865139952,71.19
2033,Rhode Island,Hispanic,6858.534351145034,108439.5865139952,39.47
2033,Rhode Island,Asian or Pacific Islander,6858.534351145034,108439.5865139952,52.33
2034,Rhode Island,Male,7002.449291166849,111098.54689203948,1748.27
2034,Rhode Island,"Black, non-Hispanic",7002.449291166849,111098.54689203948,35.81
2034,Rhode Island,Female,7002.449291166849,111098.54689203948,1573.24
2034,Rhode Island,"White, non-Hispanic",7002.449291166849,111098.54689203948,3167.6
2034,Rhode Island,Overall,7002.449291166849,111098.54689203948,3207.25
2034,Rhode Island,Asian or Pacific Islander,7002.449291166849,111098.54689203948,71.2
2034,Rhode Island,Hispanic,7002.449291166849,111098.54689203948,39.38
2034,Rhode Island,Asian or Pacific Islander,7002.449291166849,111098.54689203948,51.9
2035,Rhode Island,Male,7146.364231188665,113757.50727008376,1795.3
2035,Rhode Island,"Black, non-Hispanic",7146.364231188665,113757.50727008376,36.15
2035,Rhode Island,Female,7146.364231188665,113757.50727008376,1608.19
2035,Rhode Island,"White, non-Hispanic",7146.364231188665,113757.50727008376,3190.21
2035,Rhode Island,Overall,7146.364231188665,113757.50727008376,3227.98
2035,Rhode Island,Asian or Pacific Islander,7146.364231188665,113757.50727008376,71.03
2035,Rhode Island,Hispanic,7146.364231188665,113757.50727008376,39.38
2035,Rhode Island,Asian or Pacific Islander,7146.364231188665,113757.50727008376,51.78
2036,Rhode Island,Male,7290.279171210481,116416.46764812803,1834.06
2036,Rhode Island,"Black, non-Hispanic",7290.279171210481,116416.46764812803,35.98
2036,Rhode Island,Female,7290.279171210481,116416.46764812803,1628.09
2036,Rhode Island,"White, non-Hispanic",7290.279171210481,116416.46764812803,3223.01
2036,Rhode Island,Overall,7290.279171210481,116416.46764812803,3329.7
2036,Rhode Island,Asian or Pacific Islander,7290.279171210481,116416.46764812803,71.12
2036,Rhode Island,Hispanic,7290.279171210481,116416.46764812803,43.92
2036,Rhode Island,Asian or Pacific Islander,7290.279171210481,116416.46764812803,48.39
2037,Rhode Island,Male,7434.194111232297,119075.42802617232,1931.06
2037,Rhode Island,"Black, non-Hispanic",7434.194111232297,119075.42802617232,35.8
2037,Rhode Island,Female,7434.194111232297,119075.42802617232,1655.6
2037,Rhode Island,"White, non-Hispanic",7434.194111232297,119075.42802617232,3350.04
2037,Rhode Island,Overall,7434.194111232297,119075.42802617232,3432.57
2037,Rhode Island,Asian or Pacific Islander,7434.194111232297,119075.42802617232,71.12
2037,Rhode Island,Hispanic,7434.194111232297,119075.42802617232,43.92
2037,Rhode Island,Asian or Pacific Islander,7434.194111232297,119075.42802617232,48.39
2038,Rhode Island,Male,7578.109051254112,121734.38840421662,1934.65
2038,Rhode Island,"Black, non-Hispanic",7578.109051254112,121734.38840421662,35.87
2038,Rhode Island,Female,7578.109051254112,121734.38840421662,1656.37
2038,Rhode Island,"White, non-Hispanic",7578.109051254112,121734.38840421662,3357.83
2038,Rhode Island,Overall,7578.109051254112,121734.38840421662,3448.99
2038,Rhode Island,Asian or Pacific Islander,7578.109051254112,121734.38840421662,70.86
2038,Rhode Island,Hispanic,7578.109051254112,121734.38840421662,43.44
2038,Rhode Island,Asian or Pacific Islander,7578.109051254112,121734.38840421662,48.02
2039,Rhode Island,Male,7722.023991275928,124393.3487822609,1954.72
2039,Rhode Island,"Black, non-Hispanic",7722.023991275928,124393.3487822609,35.04
2039,Rhode Island,Female,7722.023991275928,124393.3487822609,1666.99
2039,Rhode Island,"White, non-Hispanic",7722.023991275928,124393.3487822609,3383.2
2039,Rhode Island,Overall,7722.023991275928,124393.3487822609,3482.24
2039,Rhode Island,Asian or Pacific Islander,7722.023991275928,124393.3487822609,70.86
2039,Rhode Island,Hispanic,7722.023991275928,124393.3487822609,43.44
2039,Rhode Island,Asian or Pacific Islander,7722.023991275928,124393.3487822609,48.02
2040,Rhode Island,Male,7865.938931297744,127052.3091603052,1929.47
2040,Rhode Island,"Black, non-Hispanic",7865.938931297744,127052.3091603052,36.53
2040,Rhode Island,Female,7865.938931297744,127052.3091603052,1677.22
2040,Rhode Island,"White, non-Hispanic",7865.938931297744,127052.3091603052,3401.36
2040,Rhode Island,Overall,7865.938931297744,127052.3091603052,3577.14
2040,Rhode Island,Asian or Pacific Islander,7865.938931297744,127052.3091603052,70.54
2040,Rhode Island,Hispanic,7865.938931297744,127052.3091603052,43.44
2040,Rhode Island,Asian or Pacific Islander,7865.938931297744,127052.3091603052,48.02
2041,Rhode Island,Male,8009.853871319559,129711.2695383504,2001.63
2041,Rhode Island,"Black, non-Hispanic",8009.853871319559,129711.2695383504,36.54
2041,Rhode Island,Female,8009.853871319559,129711.2695383504,1718.99
2041,Rhode Island,"White, non-Hispanic",8009.853871319559,129711.2695383504,3470.41
2041,Rhode Island,Overall,8009.853871319559,129711.2695383504,3651.97
2041,Rhode Island,Asian or Pacific Islander,8009.853871319559,129711.2695383504,51.91
2041,Rhode Island,Hispanic,8009.853871319559,129711.2695383504,48.16
2041,Rhode Island,Asian or Pacific Islander,8009.853871319559,129711.2695383504,47.47
2042,Rhode Island,Male,8153.768811341375,132370.2299163947,2006.65
2042,Rhode Island,"Black, non-Hispanic",8153.768811341375,132370.2299163947,39.48
2042,Rhode Island,Female,8153.768811341375,132370.2299163947,1734.48
2042,Rhode Island,"White, non-Hispanic",8153.768811341375,132370.2299163947,3513.99
2042,Rhode Island,Overall,8153.768811341375,132370.2299163947,3686.86
2042,Rhode Island,Asian or Pacific Islander,8153.768811341375,132370.2299163947,52.67
2042,Rhode Island,Hispanic,8153.768811341375,132370.2299163947,47.96
2042,Rhode Island,Asian or Pacific Islander,8153.768811341375,132370.2299163947,47.55
2043,Rhode Island,Male,8297.683751363133,135029.19029443897,1999.89
2043,Rhode Island,"Black, non-Hispanic",8297.683751363133,135029.19029443897,41.19
2043,Rhode Island,Female,8297.683751363133,135029.19029443897,1739.93
2043,Rhode Island,"White, non-Hispanic",8297.683751363133,135029.19029443897,3528.31
2043,Rhode Island,Overall,8297.683751363133,135029.19029443897,3690.47
2043,Rhode Island,Asian or Pacific Islander,8297.683751363133,135029.19029443897,52.59
2043,Rhode Island,Hispanic,8297.683751363133,135029.19029443897,47.78
2043,Rhode Island,Asian or Pacific Islander,8297.683751363133,135029.19029443897,47.55
2044,Rhode Island,Male,8441.598691384948,137688.15067248326,1999.89
2044,Rhode Island,"Black, non-Hispanic",8441.598691384948,137688.15067248326,51.6
2044,Rhode Island,Female,8441.598691384948,137688.15067248326,1740.06
2044,Rhode Island,"White, non-Hispanic",8441.598691384948,137688.15067248326,3547.19
2044,Rhode Island,Overall,8441.598691384948,137688.15067248326,3712.15
2044,Rhode Island,Asian or Pacific Islander,8441.598691384948,137688.15067248326,57.47
2044,Rhode Island,Hispanic,8441.598691384948,137688.15067248326,60.77
2044,Rhode Island,Asian or Pacific Islander,8441.598691384948,137688.15067248326,50.17
2045,Rhode Island,Male,8585.513631406764,140347.11105052754,2001.02
2045,Rhode Island,"Black, non-Hispanic",8585.513631406764,140347.11105052754,50.88
2045,Rhode Island,Female,8585.513631406764,140347.11105052754,1739.32
2045,Rhode Island,"White, non-Hispanic",8585.513631406764,140347.11105052754,3560.78
2045,Rhode Island,Overall,8585.513631406764,140347.11105052754,3710.16
2045,Rhode Island,Asian or Pacific Islander,8585.513631406764,140347.11105052754,55.82
2045,Rhode Island,Hispanic,8585.513631406764,140347.11105052754,62.72
2045,Rhode Island,Asian or Pacific Islander,8585.513631406764,140347.11105052754,50.81
2046,Rhode Island,Male,8729.42857142858,143006.07142857183,2020.17
2046,Rhode Island,"Black, non-Hispanic",8729.42857142858,143006.07142857183,50.19
2046,Rhode Island,Female,8729.42857142858,143006.07142857183,1753.58
2046,Rhode Island,"White, non-Hispanic",8729.42857142858,143006.07142857183,3594.94
2046,Rhode Island,Overall,8729.42857142858,143006.07142857183,3739.43
2046,Rhode Island,Asian or Pacific Islander,8729.42857142858,143006.07142857183,54.97
2046,Rhode Island,Hispanic,8729.42857142858,143006.07142857183,62.82
2046,Rhode Island,Asian or Pacific Islander,8729.42857142858,143006.07142857183,50.14
2047,Rhode Island,Male,8873.343511450395,145665.0318066161,2132.5
2047,Rhode Island,"Black, non-Hispanic",8873.343511450395,145665.0318066161,85.51
2047,Rhode Island,Female,8873.343511450395,145665.0318066161,1889.08
2047,Rhode Island,"White, non-Hispanic",8873.343511450395,145665.0318066161,3637.74
2047,Rhode Island,Overall,8873.343511450395,145665.0318066161,4134.84
2047,Rhode Island,Asian or Pacific Islander,8873.343511450395,145665.0318066161,60.21
2047,Rhode Island,Hispanic,8873.343511450395,145665.0318066161,65.35
2047,Rhode Island,Asian or Pacific Islander,8873.343511450395,145665.0318066161,55.39
2048,Rhode Island,Male,9017.258451472211,148323.9921846604,2261.24
2048,Rhode Island,"Black, non-Hispanic",9017.258451472211,148323.9921846604,123.04
2048,Rhode Island,Female,9017.258451472211,148323.9921846604,2047.48
2048,Rhode Island,"White, non-Hispanic",9017.258451472211,148323.9921846604,3751.58
2048,Rhode Island,Overall,9017.258451472211,148323.9921846604,4314.69
2048,Rhode Island,Asian or Pacific Islander,9017.258451472211,148323.9921846604,76.55
2048,Rhode Island,Hispanic,9017.258451472211,148323.9921846604,67.42
2048,Rhode Island,Asian or Pacific Islander,9017.258451472211,148323.9921846604,56.22
2049,Rhode Island,Male,9161.173391494029,150982.95256270468,2739.36
2049,Rhode Island,"Black, non-Hispanic",9161.173391494029,150982.95256270468,167.23
2049,Rhode Island,Female,9161.173391494029,150982.95256270468,2392.11
2049,Rhode Island,"White, non-Hispanic",9161.173391494029,150982.95256270468,4179.09
2049,Rhode Island,Overall,9161.173391494029,150982.95256270468,4970.29
2049,Rhode Island,Asian or Pacific Islander,9161.173391494029,150982.95256270468,84.58
2049,Rhode Island,Hispanic,9161.173391494029,150982.95256270468,44.99
2049,Rhode Island,Asian or Pacific Islander,9161.173391494029,150982.95256270468,54.71
2050,Rhode Island,Male,9305.088331515844,153641.91294074897,2808.4
2050,Rhode Island,"Black, non-Hispanic",9305.088331515844,153641.91294074897,178.91
2050,Rhode Island,Female,9305.088331515844,153641.91294074897,2445.8
2050,Rhode Island,"White, non-Hispanic",9305.088331515844,153641.91294074897,4226.53
2050,Rhode Island,Overall,9305.088331515844,153641.91294074897,5182.97
2050,Rhode Island,Asian or Pacific Islander,9305.088331515844,153641.91294074897,82.92
2050,Rhode Island,Hispanic,9305.088331515844,153641.91294074897,42.77
2050,Rhode Island,Asian or Pacific Islander,9305.088331515844,153641.91294074897,50.06
2021,South Carolina,Male,12673.995659861714,64608.127310722135,2868.16
2021,South Carolina,"Black, non-Hispanic",12673.995659861714,64608.127310722135,529.89
2021,South Carolina,Female,12673.995659861714,64608.127310722135,2607.89
2021,South Carolina,"White, non-Hispanic",12673.995659861714,64608.127310722135,4743.74
2021,South Carolina,Overall,12673.995659861714,64608.127310722135,5601.79
2021,South Carolina,Asian or Pacific Islander,12673.995659861714,64608.127310722135,47.3
2021,South Carolina,Hispanic,12673.995659861714,64608.127310722135,29.07
2021,South Carolina,Asian or Pacific Islander,12673.995659861714,64608.127310722135,39.27
2022,South Carolina,Male,13054.719337726943,67122.23276000656,2858.66
2022,South Carolina,"Black, non-Hispanic",13054.719337726943,67122.23276000656,528.63
2022,South Carolina,Female,13054.719337726943,67122.23276000656,2581.13
2022,South Carolina,"White, non-Hispanic",13054.719337726943,67122.23276000656,4720.48
2022,South Carolina,Overall,13054.719337726943,67122.23276000656,5613.9
2022,South Carolina,Asian or Pacific Islander,13054.719337726943,67122.23276000656,48.36
2022,South Carolina,Hispanic,13054.719337726943,67122.23276000656,28.25
2022,South Carolina,Asian or Pacific Islander,13054.719337726943,67122.23276000656,39.46
2023,South Carolina,Male,13435.44301559229,69636.33820929099,2834.55
2023,South Carolina,"Black, non-Hispanic",13435.44301559229,69636.33820929099,528.22
2023,South Carolina,Female,13435.44301559229,69636.33820929099,2597.72
2023,South Carolina,"White, non-Hispanic",13435.44301559229,69636.33820929099,4569.48
2023,South Carolina,Overall,13435.44301559229,69636.33820929099,5486.01
2023,South Carolina,Asian or Pacific Islander,13435.44301559229,69636.33820929099,49.07
2023,South Carolina,Hispanic,13435.44301559229,69636.33820929099,29.31
2023,South Carolina,Asian or Pacific Islander,13435.44301559229,69636.33820929099,40.2
2024,South Carolina,Male,13816.16669345752,72150.44365857542,2789.94
2024,South Carolina,"Black, non-Hispanic",13816.16669345752,72150.44365857542,528.9
2024,South Carolina,Female,13816.16669345752,72150.44365857542,2539.96
2024,South Carolina,"White, non-Hispanic",13816.16669345752,72150.44365857542,4430.21
2024,South Carolina,Overall,13816.16669345752,72150.44365857542,5352.87
2024,South Carolina,Asian or Pacific Islander,13816.16669345752,72150.44365857542,49.81
2024,South Carolina,Hispanic,13816.16669345752,72150.44365857542,30.03
2024,South Carolina,Asian or Pacific Islander,13816.16669345752,72150.44365857542,41.62
2025,South Carolina,Male,14196.890371322865,74664.54910786077,2821.37
2025,South Carolina,"Black, non-Hispanic",14196.890371322865,74664.54910786077,518.93
2025,South Carolina,Female,14196.890371322865,74664.54910786077,2549.93
2025,South Carolina,"White, non-Hispanic",14196.890371322865,74664.54910786077,4590.49
2025,South Carolina,Overall,14196.890371322865,74664.54910786077,5357.99
2025,South Carolina,Asian or Pacific Islander,14196.890371322865,74664.54910786077,50.76
2025,South Carolina,Hispanic,14196.890371322865,74664.54910786077,34.25
2025,South Carolina,Asian or Pacific Islander,14196.890371322865,74664.54910786077,45.09
2026,South Carolina,Male,14577.61404918821,77178.6545571452,2837.63
2026,South Carolina,"Black, non-Hispanic",14577.61404918821,77178.6545571452,528.52
2026,South Carolina,Female,14577.61404918821,77178.6545571452,2597.41
2026,South Carolina,"White, non-Hispanic",14577.61404918821,77178.6545571452,4607.88
2026,South Carolina,Overall,14577.61404918821,77178.6545571452,5393.2
2026,South Carolina,Asian or Pacific Islander,14577.61404918821,77178.6545571452,53.41
2026,South Carolina,Hispanic,14577.61404918821,77178.6545571452,36.12
2026,South Carolina,Asian or Pacific Islander,14577.61404918821,77178.6545571452,49.77
2027,South Carolina,Male,14958.33772705344,79692.76000642963,2886.85
2027,South Carolina,"Black, non-Hispanic",14958.33772705344,79692.76000642963,528.92
2027,South Carolina,Female,14958.33772705344,79692.76000642963,2607.22
2027,South Carolina,"White, non-Hispanic",14958.33772705344,79692.76000642963,4645.38
2027,South Carolina,Overall,14958.33772705344,79692.76000642963,5453.52
2027,South Carolina,Asian or Pacific Islander,14958.33772705344,79692.76000642963,53.36
2027,South Carolina,Hispanic,14958.33772705344,79692.76000642963,37.03
2027,South Carolina,Asian or Pacific Islander,14958.33772705344,79692.76000642963,49.4
2028,South Carolina,Male,15339.061404918786,82206.86545571499,2927.28
2028,South Carolina,"Black, non-Hispanic",15339.061404918786,82206.86545571499,516.4
2028,South Carolina,Female,15339.061404918786,82206.86545571499,2637.94
2028,South Carolina,"White, non-Hispanic",15339.061404918786,82206.86545571499,4887.76
2028,South Carolina,Overall,15339.061404918786,82206.86545571499,5533.25
2028,South Carolina,Asian or Pacific Islander,15339.061404918786,82206.86545571499,52.44
2028,South Carolina,Hispanic,15339.061404918786,82206.86545571499,37.51
2028,South Carolina,Asian or Pacific Islander,15339.061404918786,82206.86545571499,48.69
2029,South Carolina,Male,15719.785082784016,84720.97090499941,2964.71
2029,South Carolina,"Black, non-Hispanic",15719.785082784016,84720.97090499941,519.88
2029,South Carolina,Female,15719.785082784016,84720.97090499941,2670.01
2029,South Carolina,"White, non-Hispanic",15719.785082784016,84720.97090499941,4925.92
2029,South Carolina,Overall,15719.785082784016,84720.97090499941,5670.61
2029,South Carolina,Asian or Pacific Islander,15719.785082784016,84720.97090499941,51.6
2029,South Carolina,Hispanic,15719.785082784016,84720.97090499941,36.95
2029,South Carolina,Asian or Pacific Islander,15719.785082784016,84720.97090499941,49.11
2030,South Carolina,Male,16100.508760649362,87235.07635428384,2984.27
2030,South Carolina,"Black, non-Hispanic",16100.508760649362,87235.07635428384,513.17
2030,South Carolina,Female,16100.508760649362,87235.07635428384,2639.28
2030,South Carolina,"White, non-Hispanic",16100.508760649362,87235.07635428384,4899.12
2030,South Carolina,Overall,16100.508760649362,87235.07635428384,5659.54
2030,South Carolina,Asian or Pacific Islander,16100.508760649362,87235.07635428384,51.81
2030,South Carolina,Hispanic,16100.508760649362,87235.07635428384,37.88
2030,South Carolina,Asian or Pacific Islander,16100.508760649362,87235.07635428384,49.39
2031,South Carolina,Male,16481.23243851459,89749.18180356827,2996.05
2031,South Carolina,"Black, non-Hispanic",16481.23243851459,89749.18180356827,513.84
2031,South Carolina,Female,16481.23243851459,89749.18180356827,2682.98
2031,South Carolina,"White, non-Hispanic",16481.23243851459,89749.18180356827,4982.44
2031,South Carolina,Overall,16481.23243851459,89749.18180356827,5671.14
2031,South Carolina,Asian or Pacific Islander,16481.23243851459,89749.18180356827,51.96
2031,South Carolina,Hispanic,16481.23243851459,89749.18180356827,38.2
2031,South Carolina,Asian or Pacific Islander,16481.23243851459,89749.18180356827,49.86
2032,South Carolina,Male,16861.956116379937,92263.28725285362,3020.38
2032,South Carolina,"Black, non-Hispanic",16861.956116379937,92263.28725285362,513.99
2032,South Carolina,Female,16861.956116379937,92263.28725285362,2720.56
2032,South Carolina,"White, non-Hispanic",16861.956116379937,92263.28725285362,5020.41
2032,South Carolina,Overall,16861.956116379937,92263.28725285362,5789.46
2032,South Carolina,Asian or Pacific Islander,16861.956116379937,92263.28725285362,51.72
2032,South Carolina,Hispanic,16861.956116379937,92263.28725285362,37.32
2032,South Carolina,Asian or Pacific Islander,16861.956116379937,92263.28725285362,50.33
2033,South Carolina,Male,17242.679794245283,94777.39270213804,3014.71
2033,South Carolina,"Black, non-Hispanic",17242.679794245283,94777.39270213804,513.99
2033,South Carolina,Female,17242.679794245283,94777.39270213804,2688.52
2033,South Carolina,"White, non-Hispanic",17242.679794245283,94777.39270213804,5008.87
2033,South Carolina,Overall,17242.679794245283,94777.39270213804,5758.6
2033,South Carolina,Asian or Pacific Islander,17242.679794245283,94777.39270213804,51.03
2033,South Carolina,Hispanic,17242.679794245283,94777.39270213804,37.3
2033,South Carolina,Asian or Pacific Islander,17242.679794245283,94777.39270213804,49.53
2034,South Carolina,Male,17623.403472110513,97291.49815142248,3022.81
2034,South Carolina,"Black, non-Hispanic",17623.403472110513,97291.49815142248,503.73
2034,South Carolina,Female,17623.403472110513,97291.49815142248,2686.43
2034,South Carolina,"White, non-Hispanic",17623.403472110513,97291.49815142248,5009.08
2034,South Carolina,Overall,17623.403472110513,97291.49815142248,5779.35
2034,South Carolina,Asian or Pacific Islander,17623.403472110513,97291.49815142248,51.43
2034,South Carolina,Hispanic,17623.403472110513,97291.49815142248,38.78
2034,South Carolina,Asian or Pacific Islander,17623.403472110513,97291.49815142248,49.11
2035,South Carolina,Male,18004.12714997586,99805.6036007069,3031.0
2035,South Carolina,"Black, non-Hispanic",18004.12714997586,99805.6036007069,496.63
2035,South Carolina,Female,18004.12714997586,99805.6036007069,2714.85
2035,South Carolina,"White, non-Hispanic",18004.12714997586,99805.6036007069,5012.48
2035,South Carolina,Overall,18004.12714997586,99805.6036007069,5808.52
2035,South Carolina,Asian or Pacific Islander,18004.12714997586,99805.6036007069,53.84
2035,South Carolina,Hispanic,18004.12714997586,99805.6036007069,42.66
2035,South Carolina,Asian or Pacific Islander,18004.12714997586,99805.6036007069,48.53
2036,South Carolina,Male,18384.850827841088,102319.70904999226,3036.69
2036,South Carolina,"Black, non-Hispanic",18384.850827841088,102319.70904999226,500.1
2036,South Carolina,Female,18384.850827841088,102319.70904999226,2722.83
2036,South Carolina,"White, non-Hispanic",18384.850827841088,102319.70904999226,5050.55
2036,South Carolina,Overall,18384.850827841088,102319.70904999226,5829.97
2036,South Carolina,Asian or Pacific Islander,18384.850827841088,102319.70904999226,55.81
2036,South Carolina,Hispanic,18384.850827841088,102319.70904999226,42.73
2036,South Carolina,Asian or Pacific Islander,18384.850827841088,102319.70904999226,47.9
2037,South Carolina,Male,18765.574505706438,104833.81449927668,3037.91
2037,South Carolina,"Black, non-Hispanic",18765.574505706438,104833.81449927668,503.06
2037,South Carolina,Female,18765.574505706438,104833.81449927668,2743.4
2037,South Carolina,"White, non-Hispanic",18765.574505706438,104833.81449927668,5052.64
2037,South Carolina,Overall,18765.574505706438,104833.81449927668,5942.78
2037,South Carolina,Asian or Pacific Islander,18765.574505706438,104833.81449927668,56.67
2037,South Carolina,Hispanic,18765.574505706438,104833.81449927668,40.07
