Year,State,Mortality,Stratification,Medicaid_Spending
2013,Massachusetts,97.0,"Black, non-Hispanic",25186
2013,Massachusetts,34.0,Asian or Pacific Islander,25186
2013,Massachusetts,4355.0,Overall,25186
2013,Massachusetts,72.0,Hispanic,25186
2013,Massachusetts,4143.0,"White, non-Hispanic",25186
2014,Massachusetts,4092.0,"White, non-Hispanic",27863
2014,Massachusetts,2338.0,Female,27863
2014,Massachusetts,119.0,"Black, non-Hispanic",27863
2014,Massachusetts,58.0,Hispanic,27863
2014,Massachusetts,4363.0,Overall,27863
2014,Massachusetts,50.0,Asian or Pacific Islander,27863
2014,Massachusetts,2025.0,Male,27863
2015,Massachusetts,2138.0,Male,30292
2015,Massachusetts,4352.0,"White, non-Hispanic",30292
2015,Massachusetts,79.0,Hispanic,30292
2015,Massachusetts,42.0,Asian or Pacific Islander,30292
2015,Massachusetts,2596.0,Female,30292
2015,Massachusetts,4734.0,Overall,30292
2015,Massachusetts,100.0,"Black, non-Hispanic",30292
2016,Massachusetts,2176.0,Male,31917
2016,Massachusetts,79.0,Hispanic,31917
2016,Massachusetts,4283.0,"White, non-Hispanic",31917
2016,Massachusetts,121.0,"Black, non-Hispanic",31917
2016,Massachusetts,4663.0,Overall,31917
2016,Massachusetts,2487.0,Female,31917
2016,Massachusetts,36.0,Asian or Pacific Islander,31917
2017,Massachusetts,113.0,Hispanic,30787
2017,Massachusetts,2246.0,Male,30787
2017,Massachusetts,2586.0,Female,30787
2017,Massachusetts,115.0,"Black, non-Hispanic",30787
2017,Massachusetts,4832.0,Overall,30787
2017,Massachusetts,32.0,Asian or Pacific Islander,30787
2017,Massachusetts,4455.0,"White, non-Hispanic",30787
2018,Massachusetts,49.0,Asian or Pacific Islander,32214
2018,Massachusetts,2619.0,Female,32214
2018,Massachusetts,157.0,"Black, non-Hispanic",32214
2018,Massachusetts,4498.0,"White, non-Hispanic",32214
2018,Massachusetts,101.0,Hispanic,32214
2018,Massachusetts,4896.0,Overall,32214
2018,Massachusetts,2277.0,Male,32214
2019,Massachusetts,2357.0,Male,31905
2019,Massachusetts,53.0,Asian or Pacific Islander,31905
2019,Massachusetts,148.0,"Black, non-Hispanic",31905
2019,Massachusetts,5069.0,Overall,31905
2019,Massachusetts,4695.0,"White, non-Hispanic",31905
2019,Massachusetts,99.0,Hispanic,31905
2019,Massachusetts,2712.0,Female,31905
2020,Massachusetts,64.0,Asian or Pacific Islander,33357
2020,Massachusetts,5493.0,Overall,33357
2020,Massachusetts,134.0,Hispanic,33357
2020,Massachusetts,2699.0,Male,33357
2020,Massachusetts,2794.0,Female,33357
2020,Massachusetts,185.0,"Black, non-Hispanic",33357
2020,Massachusetts,5013.0,"White, non-Hispanic",33357
2011,Michigan,5021.0,Female,21365
2011,Michigan,73.0,American Indian or Alaska Native,21365
2011,Michigan,5369.0,Male,21365
2011,Michigan,852.0,"Black, non-Hispanic",21365
2011,Michigan,10390.0,Overall,21365
2011,Michigan,21.0,Asian or Pacific Islander,21365
2011,Michigan,71.0,Hispanic,21365
2011,Michigan,9362.0,"White, non-Hispanic",21365
2012,Michigan,53.0,American Indian or Alaska Native,21979
2012,Michigan,108.0,Hispanic,21979
2012,Michigan,31.0,Asian or Pacific Islander,21979
2012,Michigan,10332.0,Overall,21979
2012,Michigan,5305.0,Male,21979
2012,Michigan,832.0,"Black, non-Hispanic",21979
2012,Michigan,9301.0,"White, non-Hispanic",21979
2012,Michigan,5027.0,Female,21979
2013,Michigan,23.0,Asian or Pacific Islander,23058
2013,Michigan,5521.0,Male,23058
2013,Michigan,5276.0,Female,23058
2013,Michigan,99.0,Hispanic,23058
2013,Michigan,836.0,"Black, non-Hispanic",23058
2013,Michigan,10797.0,Overall,23058
2013,Michigan,90.0,American Indian or Alaska Native,23058
2013,Michigan,9718.0,"White, non-Hispanic",23058
2014,Michigan,856.0,"Black, non-Hispanic",24976
2014,Michigan,5169.0,Female,24976
2014,Michigan,26.0,Asian or Pacific Islander,24976
2014,Michigan,10439.0,Overall,24976
2014,Michigan,5270.0,Male,24976
2014,Michigan,9375.0,"White, non-Hispanic",24976
2014,Michigan,78.0,American Indian or Alaska Native,24976
2014,Michigan,97.0,Hispanic,24976
2015,Michigan,5504.0,Female,28265
2015,Michigan,944.0,"Black, non-Hispanic",28265
2015,Michigan,11025.0,Overall,28265
2015,Michigan,30.0,Asian or Pacific Islander,28265
2015,Michigan,9812.0,"White, non-Hispanic",28265
2015,Michigan,109.0,Hispanic,28265
2015,Michigan,5521.0,Male,28265
2015,Michigan,85.0,American Indian or Alaska Native,28265
2016,Michigan,9707.0,"White, non-Hispanic",30630
2016,Michigan,93.0,American Indian or Alaska Native,30630
2016,Michigan,97.0,Hispanic,30630
2016,Michigan,10877.0,Overall,30630
2016,Michigan,25.0,Asian or Pacific Islander,30630
2016,Michigan,914.0,"Black, non-Hispanic",30630
2016,Michigan,5567.0,Male,30630
2016,Michigan,5310.0,Female,30630
2017,Michigan,5568.0,Male,28464
2017,Michigan,27.0,Asian or Pacific Islander,28464
2017,Michigan,5381.0,Female,28464
2017,Michigan,101.0,Hispanic,28464
2017,Michigan,957.0,"Black, non-Hispanic",28464
2017,Michigan,10949.0,Overall,28464
2017,Michigan,90.0,American Indian or Alaska Native,28464
2017,Michigan,9734.0,"White, non-Hispanic",28464
2018,Michigan,958.0,"Black, non-Hispanic",30154
2018,Michigan,25.0,Asian or Pacific Islander,30154
2018,Michigan,9998.0,"White, non-Hispanic",30154
2018,Michigan,5582.0,Female,30154
2018,Michigan,11215.0,Overall,30154
2018,Michigan,5633.0,Male,30154
2018,Michigan,101.0,Hispanic,30154
2018,Michigan,85.0,American Indian or Alaska Native,30154
2019,Michigan,91.0,Hispanic,33060
2019,Michigan,5705.0,Male,33060
2019,Michigan,22.0,Asian or Pacific Islander,33060
2019,Michigan,5541.0,Female,33060
2019,Michigan,10100.0,"White, non-Hispanic",33060
2019,Michigan,11246.0,Overall,33060
2019,Michigan,81.0,American Indian or Alaska Native,33060
2019,Michigan,921.0,"Black, non-Hispanic",33060
2020,Michigan,1251.0,"Black, non-Hispanic",34136
2020,Michigan,116.0,Hispanic,34136
2020,Michigan,6073.0,Female,34136
2020,Michigan,6486.0,Male,34136
2020,Michigan,67.0,American Indian or Alaska Native,34136
2020,Michigan,11025.0,"White, non-Hispanic",34136
2020,Michigan,51.0,Asian or Pacific Islander,34136
2020,Michigan,12559.0,Overall,34136
2011,Minnesota,2110.0,Female,15299
2011,Minnesota,54.0,"Black, non-Hispanic",15299
2011,Minnesota,2308.0,Male,15299
2011,Minnesota,49.0,American Indian or Alaska Native,15299
2011,Minnesota,4277.0,"White, non-Hispanic",15299
2011,Minnesota,23.0,Asian or Pacific Islander,15299
2011,Minnesota,4418.0,Overall,15299
2012,Minnesota,65.0,"Black, non-Hispanic",16179
2012,Minnesota,2196.0,Female,16179
2012,Minnesota,23.0,Asian or Pacific Islander,16179
2012,Minnesota,4441.0,Overall,16179
2012,Minnesota,2245.0,Male,16179
2012,Minnesota,46.0,American Indian or Alaska Native,16179
2012,Minnesota,4295.0,"White, non-Hispanic",16179
2013,Minnesota,4497.0,"White, non-Hispanic",17364
2013,Minnesota,91.0,"Black, non-Hispanic",17364
2013,Minnesota,44.0,American Indian or Alaska Native,17364
2013,Minnesota,39.0,Asian or Pacific Islander,17364
2013,Minnesota,4694.0,Overall,17364
2013,Minnesota,22.0,Hispanic,17364
2013,Minnesota,2379.0,Male,17364
2013,Minnesota,2315.0,Female,17364
2014,Minnesota,4741.0,Overall,19237
2014,Minnesota,2387.0,Male,19237
2014,Minnesota,28.0,Asian or Pacific Islander,19237
2014,Minnesota,74.0,"Black, non-Hispanic",19237
2014,Minnesota,4550.0,"White, non-Hispanic",19237
2014,Minnesota,63.0,American Indian or Alaska Native,19237
2014,Minnesota,24.0,Hispanic,19237
2014,Minnesota,2354.0,Female,19237
2015,Minnesota,2484.0,Female,19518
2015,Minnesota,124.0,"Black, non-Hispanic",19518
2015,Minnesota,2612.0,Male,19518
2015,Minnesota,58.0,American Indian or Alaska Native,19518
2015,Minnesota,4855.0,"White, non-Hispanic",19518
2015,Minnesota,28.0,Hispanic,19518
2015,Minnesota,5096.0,Overall,19518
2015,Minnesota,27.0,Asian or Pacific Islander,19518
2016,Minnesota,4847.0,"White, non-Hispanic",20241
2016,Minnesota,5079.0,Overall,20241
2016,Minnesota,41.0,Asian or Pacific Islander,20241
2016,Minnesota,2479.0,Female,20241
2016,Minnesota,2600.0,Male,20241
2016,Minnesota,22.0,Hispanic,20241
2016,Minnesota,62.0,American Indian or Alaska Native,20241
2016,Minnesota,104.0,"Black, non-Hispanic",20241
2017,Minnesota,138.0,"Black, non-Hispanic",22006
2017,Minnesota,21.0,Asian or Pacific Islander,22006
2017,Minnesota,5437.0,Overall,22006
2017,Minnesota,91.0,American Indian or Alaska Native,22006
2017,Minnesota,5167.0,"White, non-Hispanic",22006
2017,Minnesota,2839.0,Male,22006
2017,Minnesota,2598.0,Female,22006
2018,Minnesota,5175.0,"White, non-Hispanic",23259
2018,Minnesota,51.0,Asian or Pacific Islander,23259
2018,Minnesota,138.0,"Black, non-Hispanic",23259
2018,Minnesota,2808.0,Male,23259
2018,Minnesota,72.0,American Indian or Alaska Native,23259
2018,Minnesota,5455.0,Overall,23259
2018,Minnesota,2647.0,Female,23259
2019,Minnesota,160.0,"Black, non-Hispanic",23054
2019,Minnesota,2913.0,Male,23054
2019,Minnesota,35.0,Asian or Pacific Islander,23054
2019,Minnesota,5200.0,"White, non-Hispanic",23054
2019,Minnesota,2587.0,Female,23054
2019,Minnesota,81.0,American Indian or Alaska Native,23054
2019,Minnesota,22.0,Hispanic,23054
2019,Minnesota,5500.0,Overall,23054
2020,Minnesota,54.0,Asian or Pacific Islander,24131
2020,Minnesota,5997.0,"White, non-Hispanic",24131
2020,Minnesota,3066.0,Female,24131
2020,Minnesota,6344.0,Overall,24131
2020,Minnesota,29.0,Hispanic,24131
2020,Minnesota,3278.0,Male,24131
2020,Minnesota,89.0,American Indian or Alaska Native,24131
2020,Minnesota,168.0,"Black, non-Hispanic",24131
2011,Mississippi,1668.0,Male,8363
2011,Mississippi,3047.0,Overall,8363
2011,Mississippi,1379.0,Female,8363
2011,Mississippi,2553.0,"White, non-Hispanic",8363
2011,Mississippi,479.0,"Black, non-Hispanic",8363
2012,Mississippi,1429.0,Female,8498
2012,Mississippi,1655.0,Male,8498
2012,Mississippi,2553.0,"White, non-Hispanic",8498
2012,Mississippi,520.0,"Black, non-Hispanic",8498
2012,Mississippi,3084.0,Overall,8498
2013,Mississippi,540.0,"Black, non-Hispanic",8819
2013,Mississippi,1618.0,Male,8819
2013,Mississippi,3092.0,Overall,8819
2013,Mississippi,1474.0,Female,8819
2013,Mississippi,2540.0,"White, non-Hispanic",8819
2014,Mississippi,2989.0,Overall,9155
2014,Mississippi,491.0,"Black, non-Hispanic",9155
2014,Mississippi,1563.0,Male,9155
2014,Mississippi,1426.0,Female,9155
2014,Mississippi,2482.0,"White, non-Hispanic",9155
2015,Mississippi,3293.0,Overall,9287
2015,Mississippi,1594.0,Female,9287
2015,Mississippi,2728.0,"White, non-Hispanic",9287
2015,Mississippi,550.0,"Black, non-Hispanic",9287
2015,Mississippi,1699.0,Male,9287
2016,Mississippi,1823.0,Male,9662
2016,Mississippi,1782.0,Female,9662
2016,Mississippi,2938.0,"White, non-Hispanic",9662
2016,Mississippi,3605.0,Overall,9662
2016,Mississippi,651.0,"Black, non-Hispanic",9662
2017,Mississippi,728.0,"Black, non-Hispanic",9403
2017,Mississippi,2915.0,"White, non-Hispanic",9403
2017,Mississippi,1834.0,Male,9403
2017,Mississippi,3662.0,Overall,9403
2017,Mississippi,1828.0,Female,9403
2018,Mississippi,1768.0,Female,9373
2018,Mississippi,3010.0,"White, non-Hispanic",9373
2018,Mississippi,1995.0,Male,9373
2018,Mississippi,3763.0,Overall,9373
2018,Mississippi,733.0,"Black, non-Hispanic",9373
2019,Mississippi,1911.0,Female,9672
2019,Mississippi,3196.0,"White, non-Hispanic",9672
2019,Mississippi,4023.0,Overall,9672
2019,Mississippi,802.0,"Black, non-Hispanic",9672
2019,Mississippi,2112.0,Male,9672
2020,Mississippi,2165.0,Female,9709
2020,Mississippi,4529.0,Overall,9709
2020,Mississippi,911.0,"Black, non-Hispanic",9709
2020,Mississippi,3586.0,"White, non-Hispanic",9709
2020,Mississippi,2364.0,Male,9709
2011,Missouri,3113.0,Female,15599
2011,Missouri,22.0,Hispanic,15599
2011,Missouri,5927.0,"White, non-Hispanic",15599
2011,Missouri,347.0,"Black, non-Hispanic",15599
2011,Missouri,3205.0,Male,15599
2011,Missouri,6318.0,Overall,15599
2012,Missouri,6377.0,Overall,16793
2012,Missouri,23.0,American Indian or Alaska Native,16793
2012,Missouri,5971.0,"White, non-Hispanic",16793
2012,Missouri,362.0,"Black, non-Hispanic",16793
2012,Missouri,3297.0,Male,16793
2012,Missouri,3080.0,Female,16793
2013,Missouri,365.0,"Black, non-Hispanic",17029
2013,Missouri,3258.0,Male,17029
2013,Missouri,6610.0,Overall,17029
2013,Missouri,3352.0,Female,17029
2013,Missouri,6208.0,"White, non-Hispanic",17029
2014,Missouri,6499.0,Overall,17147
2014,Missouri,3233.0,Male,17147
2014,Missouri,24.0,Hispanic,17147
2014,Missouri,387.0,"Black, non-Hispanic",17147
2014,Missouri,6050.0,"White, non-Hispanic",17147
2014,Missouri,3266.0,Female,17147
2015,Missouri,6469.0,"White, non-Hispanic",18441
2015,Missouri,3406.0,Female,18441
2015,Missouri,372.0,"Black, non-Hispanic",18441
2015,Missouri,23.0,Hispanic,18441
2015,Missouri,3496.0,Male,18441
2015,Missouri,6902.0,Overall,18441
2016,Missouri,25.0,Hispanic,19000
2016,Missouri,6829.0,Overall,19000
2016,Missouri,416.0,"Black, non-Hispanic",19000
2016,Missouri,6351.0,"White, non-Hispanic",19000
2016,Missouri,3427.0,Male,19000
2016,Missouri,3402.0,Female,19000
2017,Missouri,399.0,"Black, non-Hispanic",19296
2017,Missouri,3452.0,Male,19296
2017,Missouri,20.0,American Indian or Alaska Native,19296
2017,Missouri,23.0,Hispanic,19296
2017,Missouri,21.0,Asian or Pacific Islander,19296
2017,Missouri,6933.0,Overall,19296
2017,Missouri,6462.0,"White, non-Hispanic",19296
2017,Missouri,3481.0,Female,19296
2018,Missouri,3481.0,Female,19511
2018,Missouri,7015.0,Overall,19511
2018,Missouri,34.0,Hispanic,19511
2018,Missouri,6516.0,"White, non-Hispanic",19511
2018,Missouri,3534.0,Male,19511
2018,Missouri,427.0,"Black, non-Hispanic",19511
2019,Missouri,3421.0,Female,20148
2019,Missouri,395.0,"Black, non-Hispanic",20148
2019,Missouri,6763.0,Overall,20148
2019,Missouri,6310.0,"White, non-Hispanic",20148
2019,Missouri,23.0,Hispanic,20148
2019,Missouri,3342.0,Male,20148
2020,Missouri,27.0,Hispanic,20815
2020,Missouri,6973.0,"White, non-Hispanic",20815
2020,Missouri,23.0,American Indian or Alaska Native,20815
2020,Missouri,3702.0,Female,20815
2020,Missouri,22.0,Asian or Pacific Islander,20815
2020,Missouri,3845.0,Male,20815
2020,Missouri,493.0,"Black, non-Hispanic",20815
2020,Missouri,7547.0,Overall,20815
2011,Montana,1040.0,"White, non-Hispanic",1637
2011,Montana,539.0,Female,1637
2011,Montana,565.0,Male,1637
2011,Montana,50.0,American Indian or Alaska Native,1637
2011,Montana,1104.0,Overall,1637
2012,Montana,575.0,Male,1904
2012,Montana,479.0,Female,1904
2012,Montana,996.0,"White, non-Hispanic",1904
2012,Montana,45.0,American Indian or Alaska Native,1904
2012,Montana,1054.0,Overall,1904
2013,Montana,48.0,American Indian or Alaska Native,1989
2013,Montana,1136.0,"White, non-Hispanic",1989
2013,Montana,605.0,Male,1989
2013,Montana,1200.0,Overall,1989
2013,Montana,595.0,Female,1989
2014,Montana,1233.0,Overall,2121
2014,Montana,632.0,Male,2121
2014,Montana,60.0,American Indian or Alaska Native,2121
2014,Montana,1153.0,"White, non-Hispanic",2121
2014,Montana,601.0,Female,2121
2015,Montana,631.0,Male,2282
2015,Montana,1157.0,"White, non-Hispanic",2282
2015,Montana,63.0,American Indian or Alaska Native,2282
2015,Montana,625.0,Female,2282
2015,Montana,1256.0,Overall,2282
2016,Montana,679.0,Male,2877
2016,Montana,627.0,Female,2877
2016,Montana,61.0,American Indian or Alaska Native,2877
2016,Montana,1232.0,"White, non-Hispanic",2877
2016,Montana,1306.0,Overall,2877
2017,Montana,89.0,American Indian or Alaska Native,3515
2017,Montana,1298.0,"White, non-Hispanic",3515
2017,Montana,1403.0,Overall,3515
2017,Montana,694.0,Female,3515
2017,Montana,709.0,Male,3515
2018,Montana,1255.0,"White, non-Hispanic",3541
2018,Montana,1336.0,Overall,3541
2018,Montana,613.0,Female,3541
2018,Montana,723.0,Male,3541
2018,Montana,60.0,American Indian or Alaska Native,3541
2019,Montana,638.0,Female,3698
2019,Montana,1354.0,Overall,3698
2019,Montana,72.0,American Indian or Alaska Native,3698
2019,Montana,716.0,Male,3698
2019,Montana,1274.0,"White, non-Hispanic",3698
2020,Montana,89.0,American Indian or Alaska Native,3919
2020,Montana,721.0,Female,3919
2020,Montana,1404.0,"White, non-Hispanic",3919
2020,Montana,1513.0,Overall,3919
2020,Montana,792.0,Male,3919
2011,Nebraska,934.0,Female,3148
2011,Nebraska,1967.0,"White, non-Hispanic",3148
2011,Nebraska,40.0,"Black, non-Hispanic",3148
2011,Nebraska,1089.0,Male,3148
2011,Nebraska,2023.0,Overall,3148
2012,Nebraska,2075.0,Overall,3428
2012,Nebraska,1976.0,"White, non-Hispanic",3428
2012,Nebraska,61.0,"Black, non-Hispanic",3428
2012,Nebraska,1135.0,Male,3428
2012,Nebraska,940.0,Female,3428
2013,Nebraska,1131.0,Male,3331
2013,Nebraska,934.0,Female,3331
2013,Nebraska,41.0,"Black, non-Hispanic",3331
2013,Nebraska,2065.0,Overall,3331
2013,Nebraska,1999.0,"White, non-Hispanic",3331
2014,Nebraska,1000.0,Female,3402
2014,Nebraska,2056.0,"White, non-Hispanic",3402
2014,Nebraska,2144.0,Overall,3402
2014,Nebraska,55.0,"Black, non-Hispanic",3402
2014,Nebraska,1144.0,Male,3402
2015,Nebraska,2157.0,"White, non-Hispanic",3535
2015,Nebraska,1041.0,Female,3535
2015,Nebraska,64.0,"Black, non-Hispanic",3535
2015,Nebraska,1219.0,Male,3535
2015,Nebraska,21.0,Hispanic,3535
2015,Nebraska,2260.0,Overall,3535
2016,Nebraska,1175.0,Male,3659
2016,Nebraska,67.0,"Black, non-Hispanic",3659
2016,Nebraska,2229.0,Overall,3659
2016,Nebraska,1054.0,Female,3659
2016,Nebraska,2119.0,"White, non-Hispanic",3659
2017,Nebraska,66.0,"Black, non-Hispanic",3856
2017,Nebraska,1125.0,Female,3856
2017,Nebraska,2296.0,"White, non-Hispanic",3856
2017,Nebraska,2409.0,Overall,3856
2017,Nebraska,27.0,Hispanic,3856
2017,Nebraska,1284.0,Male,3856
2018,Nebraska,1079.0,Female,3888
2018,Nebraska,2358.0,Overall,3888
2018,Nebraska,74.0,"Black, non-Hispanic",3888
2018,Nebraska,2244.0,"White, non-Hispanic",3888
2018,Nebraska,1279.0,Male,3888
2018,Nebraska,21.0,Hispanic,3888
2019,Nebraska,21.0,Hispanic,3931
2019,Nebraska,2231.0,"White, non-Hispanic",3931
2019,Nebraska,1094.0,Female,3931
2019,Nebraska,68.0,"Black, non-Hispanic",3931
2019,Nebraska,1241.0,Male,3931
2019,Nebraska,2335.0,Overall,3931
2020,Nebraska,1185.0,Female,4287
2020,Nebraska,1378.0,Male,4287
2020,Nebraska,88.0,"Black, non-Hispanic",4287
2020,Nebraska,2563.0,Overall,4287
2020,Nebraska,2415.0,"White, non-Hispanic",4287
2020,Nebraska,30.0,Hispanic,4287
2011,Nevada,65.0,"Black, non-Hispanic",2862
2011,Nevada,70.0,Hispanic,2862
2011,Nevada,1971.0,Overall,2862
2011,Nevada,980.0,Female,2862
2011,Nevada,1789.0,"White, non-Hispanic",2862
2011,Nevada,991.0,Male,2862
2011,Nevada,36.0,Asian or Pacific Islander,2862
2012,Nevada,1039.0,Female,3452
2012,Nevada,39.0,Asian or Pacific Islander,3452
2012,Nevada,1088.0,Male,3452
2012,Nevada,1922.0,"White, non-Hispanic",3452
2012,Nevada,58.0,Hispanic,3452
2012,Nevada,2127.0,Overall,3452
2012,Nevada,95.0,"Black, non-Hispanic",3452
2013,Nevada,97.0,"Black, non-Hispanic",3251
2013,Nevada,2301.0,Overall,3251
2013,Nevada,2095.0,"White, non-Hispanic",3251
2013,Nevada,59.0,Hispanic,3251
2013,Nevada,1132.0,Male,3251
2013,Nevada,1169.0,Female,3251
2013,Nevada,41.0,Asian or Pacific Islander,3251
2014,Nevada,54.0,Asian or Pacific Islander,4685
2014,Nevada,111.0,"Black, non-Hispanic",4685
2014,Nevada,2346.0,Overall,4685
2014,Nevada,1170.0,Male,4685
2014,Nevada,1176.0,Female,4685
2014,Nevada,2089.0,"White, non-Hispanic",4685
2014,Nevada,79.0,Hispanic,4685
2015,Nevada,1210.0,Female,5748
2015,Nevada,1291.0,Male,5748
2015,Nevada,80.0,Hispanic,5748
2015,Nevada,2236.0,"White, non-Hispanic",5748
2015,Nevada,111.0,"Black, non-Hispanic",5748
2015,Nevada,63.0,Asian or Pacific Islander,5748
2015,Nevada,2501.0,Overall,5748
2016,Nevada,1452.0,Male,6166
2016,Nevada,2477.0,"White, non-Hispanic",6166
2016,Nevada,124.0,"Black, non-Hispanic",6166
2016,Nevada,84.0,Asian or Pacific Islander,6166
2016,Nevada,88.0,Hispanic,6166
2016,Nevada,2790.0,Overall,6166
2016,Nevada,1338.0,Female,6166
2017,Nevada,75.0,Asian or Pacific Islander,6564
2017,Nevada,2774.0,Overall,6564
2017,Nevada,95.0,Hispanic,6564
2017,Nevada,1449.0,Male,6564
2017,Nevada,136.0,"Black, non-Hispanic",6564
2017,Nevada,1325.0,Female,6564
2017,Nevada,2450.0,"White, non-Hispanic",6564
2018,Nevada,146.0,"Black, non-Hispanic",6949
2018,Nevada,102.0,Hispanic,6949
2018,Nevada,1481.0,Male,6949
2018,Nevada,2820.0,Overall,6949
2018,Nevada,71.0,Asian or Pacific Islander,6949
2018,Nevada,1339.0,Female,6949
2018,Nevada,2480.0,"White, non-Hispanic",6949
2018,Nevada,21.0,American Indian or Alaska Native,6949
2019,Nevada,1524.0,Male,7640
2019,Nevada,167.0,"Black, non-Hispanic",7640
2019,Nevada,1402.0,Female,7640
2019,Nevada,77.0,Asian or Pacific Islander,7640
2019,Nevada,2926.0,Overall,7640
2019,Nevada,24.0,American Indian or Alaska Native,7640
2019,Nevada,125.0,Hispanic,7640
2019,Nevada,2533.0,"White, non-Hispanic",7640
2020,Nevada,200.0,"Black, non-Hispanic",7298
2020,Nevada,3187.0,Overall,7298
2020,Nevada,149.0,Hispanic,7298
2020,Nevada,2707.0,"White, non-Hispanic",7298
2020,Nevada,1538.0,Female,7298
2020,Nevada,30.0,American Indian or Alaska Native,7298
2020,Nevada,1649.0,Male,7298
2020,Nevada,101.0,Asian or Pacific Islander,7298
2011,New Hampshire,633.0,Male,2246
2011,New Hampshire,665.0,Female,2246
2011,New Hampshire,1298.0,Overall,2246
2011,New Hampshire,1290.0,"White, non-Hispanic",2246
2012,New Hampshire,1304.0,"White, non-Hispanic",2285
2012,New Hampshire,1314.0,Overall,2285
2012,New Hampshire,622.0,Male,2285
2012,New Hampshire,692.0,Female,2285
2013,New Hampshire,716.0,Female,2388
2013,New Hampshire,610.0,Male,2388
2013,New Hampshire,1326.0,Overall,2388
2013,New Hampshire,1318.0,"White, non-Hispanic",2388
2014,New Hampshire,1319.0,"White, non-Hispanic",2633
2014,New Hampshire,1326.0,Overall,2633
2014,New Hampshire,676.0,Female,2633
2014,New Hampshire,650.0,Male,2633
2015,New Hampshire,695.0,Female,3015
2015,New Hampshire,1372.0,Overall,3015
2015,New Hampshire,1361.0,"White, non-Hispanic",3015
2015,New Hampshire,677.0,Male,3015
2016,New Hampshire,1370.0,"White, non-Hispanic",3625
2016,New Hampshire,691.0,Male,3625
2016,New Hampshire,1385.0,Overall,3625
2016,New Hampshire,694.0,Female,3625
2017,New Hampshire,1450.0,Overall,3796
2017,New Hampshire,713.0,Male,3796
2017,New Hampshire,737.0,Female,3796
2017,New Hampshire,1440.0,"White, non-Hispanic",3796
2018,New Hampshire,740.0,Female,3849
2018,New Hampshire,753.0,Male,3849
2018,New Hampshire,1493.0,Overall,3849
2018,New Hampshire,1479.0,"White, non-Hispanic",3849
2019,New Hampshire,1451.0,"White, non-Hispanic",3686
2019,New Hampshire,731.0,Female,3686
2019,New Hampshire,739.0,Male,3686
2019,New Hampshire,1470.0,Overall,3686
2020,New Hampshire,1471.0,Overall,4051
2020,New Hampshire,1456.0,"White, non-Hispanic",4051
2020,New Hampshire,708.0,Female,4051
2020,New Hampshire,763.0,Male,4051
2011,New Jersey,3378.0,Female,19638
2011,New Jersey,5541.0,"White, non-Hispanic",19638
2011,New Jersey,568.0,"Black, non-Hispanic",19638
2011,New Jersey,3065.0,Male,19638
2011,New Jersey,249.0,Hispanic,19638
2011,New Jersey,80.0,Asian or Pacific Islander,19638
2011,New Jersey,6443.0,Overall,19638
2012,New Jersey,5494.0,"White, non-Hispanic",18941
2012,New Jersey,3392.0,Female,18941
2012,New Jersey,71.0,Asian or Pacific Islander,18941
2012,New Jersey,6405.0,Overall,18941
2012,New Jersey,3013.0,Male,18941
2012,New Jersey,243.0,Hispanic,18941
2012,New Jersey,593.0,"Black, non-Hispanic",18941
2013,New Jersey,6460.0,Overall,19146
2013,New Jersey,5476.0,"White, non-Hispanic",19146
2013,New Jersey,590.0,"Black, non-Hispanic",19146
2013,New Jersey,304.0,Hispanic,19146
2013,New Jersey,3043.0,Male,19146
2013,New Jersey,77.0,Asian or Pacific Islander,19146
2013,New Jersey,3417.0,Female,19146
2014,New Jersey,6130.0,Overall,23903
2014,New Jersey,2938.0,Male,23903
2014,New Jersey,285.0,Hispanic,23903
2014,New Jersey,58.0,Asian or Pacific Islander,23903
2014,New Jersey,567.0,"Black, non-Hispanic",23903
2014,New Jersey,5214.0,"White, non-Hispanic",23903
2014,New Jersey,3192.0,Female,23903
2015,New Jersey,3318.0,Female,25232
2015,New Jersey,2818.0,Male,25232
2015,New Jersey,596.0,"Black, non-Hispanic",25232
2015,New Jersey,6136.0,Overall,25232
2015,New Jersey,297.0,Hispanic,25232
2015,New Jersey,5174.0,"White, non-Hispanic",25232
2015,New Jersey,63.0,Asian or Pacific Islander,25232
2016,New Jersey,2721.0,Male,26112
2016,New Jersey,627.0,"Black, non-Hispanic",26112
2016,New Jersey,5997.0,Overall,26112
2016,New Jersey,67.0,Asian or Pacific Islander,26112
2016,New Jersey,288.0,Hispanic,26112
2016,New Jersey,5009.0,"White, non-Hispanic",26112
2016,New Jersey,3276.0,Female,26112
2017,New Jersey,6250.0,Overall,26658
2017,New Jersey,563.0,"Black, non-Hispanic",26658
2017,New Jersey,295.0,Hispanic,26658
2017,New Jersey,2874.0,Male,26658
2017,New Jersey,79.0,Asian or Pacific Islander,26658
2017,New Jersey,3376.0,Female,26658
2017,New Jersey,5303.0,"White, non-Hispanic",26658
2018,New Jersey,3243.0,Female,27135
2018,New Jersey,103.0,Asian or Pacific Islander,27135
2018,New Jersey,646.0,"Black, non-Hispanic",27135
2018,New Jersey,6126.0,Overall,27135
2018,New Jersey,317.0,Hispanic,27135
2018,New Jersey,2883.0,Male,27135
2018,New Jersey,5058.0,"White, non-Hispanic",27135
2019,New Jersey,331.0,Hispanic,29107
