Year,State,Stratification,Medicaid_Spending,Median_Income,Mortality
2011,Alabama,Male,8852,42590,2585.0
2011,Alabama,"Black, non-Hispanic",8852,42590,564.0
2011,Alabama,Female,8852,42590,2296.0
2011,Alabama,"White, non-Hispanic",8852,42590,4296.0
2011,Alabama,Overall,8852,42590,4881.0
2012,Alabama,Male,9533,43460,2577.0
2012,Alabama,"Black, non-Hispanic",9533,43460,509.0
2012,Alabama,Overall,9533,43460,4876.0
2012,Alabama,"White, non-Hispanic",9533,43460,4342.0
2012,Alabama,Female,9533,43460,2299.0
2013,Alabama,Overall,9340,47320,5112.0
2013,Alabama,Overall,9340,41380,5112.0
2013,Alabama,Female,9340,47320,2374.0
2013,Alabama,Female,9340,41380,2374.0
2013,Alabama,"Black, non-Hispanic",9340,47320,575.0
2013,Alabama,"Black, non-Hispanic",9340,41380,575.0
2013,Alabama,"White, non-Hispanic",9340,47320,4511.0
2013,Alabama,"White, non-Hispanic",9340,41380,4511.0
2013,Alabama,Male,9340,47320,2738.0
2013,Alabama,Male,9340,41380,2738.0
2014,Alabama,Female,9979,42280,2275.0
2014,Alabama,"White, non-Hispanic",9979,42280,4255.0
2014,Alabama,Overall,9979,42280,4805.0
2014,Alabama,Male,9979,42280,2530.0
2014,Alabama,"Black, non-Hispanic",9979,42280,511.0
2015,Alabama,Male,10087,44510,2631.0
2015,Alabama,"Black, non-Hispanic",10087,44510,545.0
2015,Alabama,Overall,10087,44510,4959.0
2015,Alabama,Female,10087,44510,2328.0
2015,Alabama,"White, non-Hispanic",10087,44510,4388.0
2016,Alabama,Male,9636,47220,2678.0
2016,Alabama,Female,9636,47220,2460.0
2016,Alabama,"White, non-Hispanic",9636,47220,4490.0
2016,Alabama,"Black, non-Hispanic",9636,47220,620.0
2016,Alabama,Overall,9636,47220,5138.0
2017,Alabama,Overall,10380,50870,5248.0
2017,Alabama,Overall,10380,51110,5248.0
2017,Alabama,Female,10380,50870,2508.0
2017,Alabama,Female,10380,51110,2508.0
2017,Alabama,"White, non-Hispanic",10380,50870,4597.0
2017,Alabama,"White, non-Hispanic",10380,51110,4597.0
2017,Alabama,"Black, non-Hispanic",10380,50870,620.0
2017,Alabama,"Black, non-Hispanic",10380,51110,620.0
2017,Alabama,Male,10380,50870,2740.0
2017,Alabama,Male,10380,51110,2740.0
2018,Alabama,Female,10700,49940,2652.0
2018,Alabama,Male,10700,49940,2805.0
2018,Alabama,"White, non-Hispanic",10700,49940,4780.0
2018,Alabama,Overall,10700,49940,5457.0
2018,Alabama,"Black, non-Hispanic",10700,49940,636.0
2019,Alabama,"White, non-Hispanic",11297,56200,4720.0
2019,Alabama,Male,11297,56200,2807.0
2019,Alabama,"Black, non-Hispanic",11297,56200,678.0
2019,Alabama,Overall,11297,56200,5428.0
2019,Alabama,Female,11297,56200,2621.0
2020,Alabama,Female,11463,54690,2874.0
2020,Alabama,"Black, non-Hispanic",11463,54690,821.0
2020,Alabama,Overall,11463,54690,6027.0
2020,Alabama,"White, non-Hispanic",11463,54690,5172.0
2020,Alabama,Male,11463,54690,3153.0
2011,Alaska,Overall,2459,57430,400.0
2011,Alaska,American Indian or Alaska Native,2459,57430,92.0
2011,Alaska,Female,2459,57430,193.0
2011,Alaska,Male,2459,57430,207.0
2011,Alaska,"White, non-Hispanic",2459,57430,291.0
2012,Alaska,"White, non-Hispanic",2606,63650,276.0
2012,Alaska,Male,2606,63650,232.0
2012,Alaska,American Indian or Alaska Native,2606,63650,94.0
2012,Alaska,Female,2606,63650,177.0
2012,Alaska,Overall,2606,63650,409.0
2013,Alaska,"White, non-Hispanic",2533,72470,318.0
2013,Alaska,"White, non-Hispanic",2533,61140,318.0
2013,Alaska,Male,2533,72470,220.0
2013,Alaska,Male,2533,61140,220.0
2013,Alaska,American Indian or Alaska Native,2533,72470,82.0
2013,Alaska,American Indian or Alaska Native,2533,61140,82.0
2013,Alaska,Overall,2533,72470,415.0
2013,Alaska,Overall,2533,61140,415.0
2013,Alaska,Female,2533,72470,195.0
2013,Alaska,Female,2533,61140,195.0
2014,Alaska,Male,2677,67630,223.0
2014,Alaska,Female,2677,67630,168.0
2014,Alaska,American Indian or Alaska Native,2677,67630,90.0
2014,Alaska,"White, non-Hispanic",2677,67630,282.0
2014,Alaska,Overall,2677,67630,391.0
2015,Alaska,American Indian or Alaska Native,2911,75110,87.0
2015,Alaska,Overall,2911,75110,412.0
2015,Alaska,Male,2911,75110,222.0
2015,Alaska,"White, non-Hispanic",2911,75110,297.0
2015,Alaska,Female,2911,75110,190.0
2016,Alaska,Overall,3719,75720,452.0
2016,Alaska,Male,3719,75720,251.0
2016,Alaska,Female,3719,75720,201.0
2016,Alaska,"White, non-Hispanic",3719,75720,317.0
2016,Alaska,American Indian or Alaska Native,3719,75720,106.0
2017,Alaska,"White, non-Hispanic",3917,77990,288.0
2017,Alaska,"White, non-Hispanic",3917,72230,288.0
2017,Alaska,Male,3917,77990,224.0
2017,Alaska,Male,3917,72230,224.0
2017,Alaska,Female,3917,77990,165.0
2017,Alaska,Female,3917,72230,165.0
2017,Alaska,Overall,3917,77990,389.0
2017,Alaska,Overall,3917,72230,389.0
2017,Alaska,American Indian or Alaska Native,3917,77990,89.0
2017,Alaska,American Indian or Alaska Native,3917,72230,89.0
2018,Alaska,Male,4014,68730,236.0
2018,Alaska,Female,4014,68730,180.0
2018,Alaska,"White, non-Hispanic",4014,68730,291.0
2018,Alaska,American Indian or Alaska Native,4014,68730,108.0
2018,Alaska,Overall,4014,68730,416.0
2019,Alaska,Male,4254,78390,207.0
2019,Alaska,Female,4254,78390,201.0
2019,Alaska,"White, non-Hispanic",4254,78390,288.0
2019,Alaska,American Indian or Alaska Native,4254,78390,95.0
2019,Alaska,Overall,4254,78390,408.0
2020,Alaska,American Indian or Alaska Native,3883,74750,112.0
2020,Alaska,Female,3883,74750,188.0
2020,Alaska,Overall,3883,74750,445.0
2020,Alaska,"White, non-Hispanic",3883,74750,307.0
2020,Alaska,Male,3883,74750,257.0
2011,Arizona,Female,14344,48620,2472.0
2011,Arizona,Hispanic,14344,48620,247.0
2011,Arizona,"White, non-Hispanic",14344,48620,4663.0
2011,Arizona,Male,14344,48620,2589.0
2011,Arizona,"Black, non-Hispanic",14344,48620,72.0
2011,Arizona,Asian or Pacific Islander,14344,48620,27.0
2011,Arizona,Overall,14344,48620,5061.0
2011,Arizona,American Indian or Alaska Native,14344,48620,52.0
2012,Arizona,"White, non-Hispanic",14181,47040,4771.0
2012,Arizona,American Indian or Alaska Native,14181,47040,52.0
2012,Arizona,Overall,14181,47040,5269.0
2012,Arizona,Asian or Pacific Islander,14181,47040,25.0
2012,Arizona,Hispanic,14181,47040,294.0
2012,Arizona,Male,14181,47040,2743.0
2012,Arizona,"Black, non-Hispanic",14181,47040,104.0
2012,Arizona,Female,14181,47040,2526.0
2013,Arizona,American Indian or Alaska Native,14681,52610,49.0
2013,Arizona,American Indian or Alaska Native,14681,50600,49.0
2013,Arizona,Hispanic,14681,52610,314.0
2013,Arizona,Hispanic,14681,50600,314.0
2013,Arizona,"White, non-Hispanic",14681,52610,4944.0
2013,Arizona,"White, non-Hispanic",14681,50600,4944.0
2013,Arizona,Overall,14681,52610,5472.0
2013,Arizona,Overall,14681,50600,5472.0
2013,Arizona,Female,14681,52610,2642.0
2013,Arizona,Female,14681,50600,2642.0
2013,Arizona,Asian or Pacific Islander,14681,52610,30.0
2013,Arizona,Asian or Pacific Islander,14681,50600,30.0
2013,Arizona,"Black, non-Hispanic",14681,52610,104.0
2013,Arizona,"Black, non-Hispanic",14681,50600,104.0
2013,Arizona,Male,14681,52610,2830.0
2013,Arizona,Male,14681,50600,2830.0
2014,Arizona,Hispanic,16747,49250,329.0
2014,Arizona,"White, non-Hispanic",16747,49250,4965.0
2014,Arizona,"Black, non-Hispanic",16747,49250,115.0
2014,Arizona,Asian or Pacific Islander,16747,49250,36.0
2014,Arizona,Male,16747,49250,2972.0
2014,Arizona,Overall,16747,49250,5556.0
2014,Arizona,Female,16747,49250,2584.0
2014,Arizona,American Indian or Alaska Native,16747,49250,60.0
2015,Arizona,"Black, non-Hispanic",18044,52250,116.0
2015,Arizona,Female,18044,52250,2932.0
2015,Arizona,Asian or Pacific Islander,18044,52250,32.0
2015,Arizona,Overall,18044,52250,6116.0
2015,Arizona,Male,18044,52250,3184.0
2015,Arizona,Hispanic,18044,52250,399.0
2015,Arizona,American Indian or Alaska Native,18044,52250,60.0
2015,Arizona,"White, non-Hispanic",18044,52250,5434.0
2016,Arizona,American Indian or Alaska Native,18911,57100,71.0
2016,Arizona,"White, non-Hispanic",18911,57100,5760.0
2016,Arizona,Overall,18911,57100,6520.0
2016,Arizona,Hispanic,18911,57100,367.0
2016,Arizona,Female,18911,57100,3136.0
2016,Arizona,"Black, non-Hispanic",18911,57100,159.0
2016,Arizona,Male,18911,57100,3384.0
2016,Arizona,Asian or Pacific Islander,18911,57100,31.0
2017,Arizona,"White, non-Hispanic",20712,59700,5752.0
2017,Arizona,"White, non-Hispanic",20712,61130,5752.0
2017,Arizona,Hispanic,20712,59700,369.0
2017,Arizona,Hispanic,20712,61130,369.0
2017,Arizona,American Indian or Alaska Native,20712,59700,90.0
2017,Arizona,American Indian or Alaska Native,20712,61130,90.0
2017,Arizona,Asian or Pacific Islander,20712,59700,52.0
2017,Arizona,Asian or Pacific Islander,20712,61130,52.0
2017,Arizona,Overall,20712,59700,6490.0
2017,Arizona,Overall,20712,61130,6490.0
2017,Arizona,Female,20712,59700,3136.0
2017,Arizona,Female,20712,61130,3136.0
2017,Arizona,"Black, non-Hispanic",20712,59700,110.0
2017,Arizona,"Black, non-Hispanic",20712,61130,110.0
2017,Arizona,Male,20712,59700,3354.0
2017,Arizona,Male,20712,61130,3354.0
2018,Arizona,Hispanic,20841,62280,384.0
2018,Arizona,Male,20841,62280,3235.0
2018,Arizona,"White, non-Hispanic",20841,62280,5563.0
2018,Arizona,"Black, non-Hispanic",20841,62280,158.0
2018,Arizona,Overall,20841,62280,6332.0
2018,Arizona,Asian or Pacific Islander,20841,62280,43.0
2018,Arizona,American Indian or Alaska Native,20841,62280,74.0
2018,Arizona,Female,20841,62280,3097.0
2019,Arizona,Overall,22929,70670,6144.0
2019,Arizona,"Black, non-Hispanic",22929,70670,148.0
2019,Arizona,"White, non-Hispanic",22929,70670,5355.0
2019,Arizona,Female,22929,70670,2941.0
2019,Arizona,Male,22929,70670,3203.0
2019,Arizona,Hispanic,22929,70670,400.0
2019,Arizona,Asian or Pacific Islander,22929,70670,43.0
2019,Arizona,American Indian or Alaska Native,22929,70670,80.0
2020,Arizona,Male,25520,67090,3790.0
2020,Arizona,Asian or Pacific Islander,25520,67090,51.0
2020,Arizona,American Indian or Alaska Native,25520,67090,102.0
2020,Arizona,Overall,25520,67090,7126.0
2020,Arizona,Hispanic,25520,67090,518.0
2020,Arizona,"White, non-Hispanic",25520,67090,6176.0
2020,Arizona,Female,25520,67090,3336.0
2020,Arizona,"Black, non-Hispanic",25520,67090,169.0
2011,Arkansas,Male,7639,41300,1736.0
2011,Arkansas,Female,7639,41300,1499.0
2011,Arkansas,"White, non-Hispanic",7639,41300,3028.0
2011,Arkansas,Overall,7639,41300,3235.0
2011,Arkansas,"Black, non-Hispanic",7639,41300,190.0
2012,Arkansas,"Black, non-Hispanic",7848,39020,175.0
2012,Arkansas,Female,7848,39020,1540.0
2012,Arkansas,"White, non-Hispanic",7848,39020,3010.0
2012,Arkansas,Male,7848,39020,1669.0
2012,Arkansas,Overall,7848,39020,3209.0
2013,Arkansas,"Black, non-Hispanic",8084,39380,174.0
2013,Arkansas,"Black, non-Hispanic",8084,39920,174.0
2013,Arkansas,"White, non-Hispanic",8084,39380,3109.0
2013,Arkansas,"White, non-Hispanic",8084,39920,3109.0
2013,Arkansas,Male,8084,39380,1742.0
2013,Arkansas,Male,8084,39920,1742.0
2013,Arkansas,Overall,8084,39380,3340.0
2013,Arkansas,Overall,8084,39920,3340.0
2013,Arkansas,Female,8084,39380,1598.0
2013,Arkansas,Female,8084,39920,1598.0
2014,Arkansas,Female,9913,44920,1676.0
2014,Arkansas,"White, non-Hispanic",9913,44920,3182.0
2014,Arkansas,"Black, non-Hispanic",9913,44920,195.0
2014,Arkansas,Male,9913,44920,1740.0
2014,Arkansas,Overall,9913,44920,3416.0
2015,Arkansas,"White, non-Hispanic",10386,42800,3499.0
2015,Arkansas,"Black, non-Hispanic",10386,42800,211.0
2015,Arkansas,Overall,10386,42800,3760.0
2015,Arkansas,Male,10386,42800,1939.0
2015,Arkansas,Female,10386,42800,1821.0
2016,Arkansas,Overall,11417,45910,3732.0
2016,Arkansas,"White, non-Hispanic",11417,45910,3461.0
2016,Arkansas,Male,11417,45910,1983.0
2016,Arkansas,Female,11417,45910,1749.0
2016,Arkansas,"Black, non-Hispanic",11417,45910,225.0
2017,Arkansas,Male,11773,49750,2030.0
2017,Arkansas,Male,11773,48830,2030.0
2017,Arkansas,"Black, non-Hispanic",11773,49750,301.0
2017,Arkansas,"Black, non-Hispanic",11773,48830,301.0
2017,Arkansas,Overall,11773,49750,4065.0
2017,Arkansas,Overall,11773,48830,4065.0
2017,Arkansas,Female,11773,49750,2035.0
2017,Arkansas,Female,11773,48830,2035.0
2017,Arkansas,"White, non-Hispanic",11773,49750,3718.0
2017,Arkansas,"White, non-Hispanic",11773,48830,3718.0
2018,Arkansas,Female,12382,49780,2010.0
2018,Arkansas,Male,12382,49780,2140.0
2018,Arkansas,"White, non-Hispanic",12382,49780,3840.0
2018,Arkansas,"Black, non-Hispanic",12382,49780,280.0
2018,Arkansas,Overall,12382,49780,4150.0
2019,Arkansas,"White, non-Hispanic",12222,54540,3960.0
2019,Arkansas,"Black, non-Hispanic",12222,54540,279.0
2019,Arkansas,Overall,12222,54540,4269.0
2019,Arkansas,Male,12222,54540,2237.0
2019,Arkansas,Female,12222,54540,2032.0
2020,Arkansas,Overall,12231,50780,4544.0
2020,Arkansas,"Black, non-Hispanic",12231,50780,327.0
2020,Arkansas,Female,12231,50780,2236.0
2020,Arkansas,Male,12231,50780,2308.0
2020,Arkansas,"White, non-Hispanic",12231,50780,4180.0
2011,California,Male,89338,53370,13037.0
2011,California,Overall,89338,53370,25857.0
2011,California,American Indian or Alaska Native,89338,53370,147.0
2011,California,"Black, non-Hispanic",89338,53370,1647.0
2011,California,Female,89338,53370,12820.0
2011,California,Asian or Pacific Islander,89338,53370,1462.0
2011,California,"White, non-Hispanic",89338,53370,20406.0
2011,California,Hispanic,89338,53370,2182.0
2012,California,Male,101763,57020,13180.0
2012,California,"White, non-Hispanic",101763,57020,20129.0
2012,California,"Black, non-Hispanic",101763,57020,1552.0
2012,California,Female,101763,57020,12396.0
2012,California,American Indian or Alaska Native,101763,57020,146.0
2012,California,Overall,101763,57020,25576.0
2012,California,Hispanic,101763,57020,2251.0
2012,California,Asian or Pacific Islander,101763,57020,1479.0
2013,California,Overall,110445,60790,26851.0
2013,California,Overall,110445,57530,26851.0
2013,California,American Indian or Alaska Native,110445,60790,183.0
2013,California,American Indian or Alaska Native,110445,57530,183.0
2013,California,"White, non-Hispanic",110445,60790,20903.0
2013,California,"White, non-Hispanic",110445,57530,20903.0
2013,California,Asian or Pacific Islander,110445,60790,1625.0
2013,California,Asian or Pacific Islander,110445,57530,1625.0
2013,California,Male,110445,60790,13745.0
2013,California,Male,110445,57530,13745.0
2013,California,Female,110445,60790,13106.0
2013,California,Female,110445,57530,13106.0
2013,California,Hispanic,110445,60790,2404.0
2013,California,Hispanic,110445,57530,2404.0
2013,California,"Black, non-Hispanic",110445,60790,1711.0
2013,California,"Black, non-Hispanic",110445,57530,1711.0
2014,California,Female,120943,60490,12280.0
2014,California,"White, non-Hispanic",120943,60490,19601.0
2014,California,American Indian or Alaska Native,120943,60490,177.0
2014,California,Hispanic,120943,60490,2273.0
2014,California,"Black, non-Hispanic",120943,60490,1650.0
2014,California,Male,120943,60490,12999.0
2014,California,Asian or Pacific Islander,120943,60490,1530.0
2014,California,Overall,120943,60490,25279.0
2015,California,Hispanic,149401,63640,2418.0
2015,California,"White, non-Hispanic",149401,63640,20314.0
2015,California,"Black, non-Hispanic",149401,63640,1753.0
2015,California,Female,149401,63640,13006.0
2015,California,American Indian or Alaska Native,149401,63640,200.0
2015,California,Asian or Pacific Islander,149401,63640,1580.0
2015,California,Overall,149401,63640,26322.0
2015,California,Male,149401,63640,13316.0
2016,California,Male,155929,66640,13434.0
2016,California,Asian or Pacific Islander,155929,66640,1550.0
2016,California,Female,155929,66640,12955.0
2016,California,"White, non-Hispanic",155929,66640,20227.0
2016,California,American Indian or Alaska Native,155929,66640,193.0
2016,California,"Black, non-Hispanic",155929,66640,1781.0
2016,California,Overall,155929,66640,26389.0
2016,California,Hispanic,155929,66640,2563.0
2017,California,Overall,145118,70040,26643.0
2017,California,Overall,145118,69760,26643.0
2017,California,"White, non-Hispanic",145118,70040,20160.0
2017,California,"White, non-Hispanic",145118,69760,20160.0
2017,California,American Indian or Alaska Native,145118,70040,206.0
2017,California,American Indian or Alaska Native,145118,69760,206.0
2017,California,Asian or Pacific Islander,145118,70040,1715.0
2017,California,Asian or Pacific Islander,145118,69760,1715.0
2017,California,Male,145118,70040,13540.0
2017,California,Male,145118,69760,13540.0
2017,California,Female,145118,70040,13103.0
2017,California,Female,145118,69760,13103.0
2017,California,Hispanic,145118,70040,2607.0
2017,California,Hispanic,145118,69760,2607.0
2017,California,"Black, non-Hispanic",145118,70040,1859.0
2017,California,"Black, non-Hispanic",145118,69760,1859.0
2018,California,Female,147283,70490,12756.0
2018,California,Overall,147283,70490,26356.0
2018,California,Asian or Pacific Islander,147283,70490,1725.0
2018,California,"White, non-Hispanic",147283,70490,19778.0
2018,California,Hispanic,147283,70490,2713.0
2018,California,American Indian or Alaska Native,147283,70490,179.0
2018,California,Male,147283,70490,13600.0
2018,California,"Black, non-Hispanic",147283,70490,1861.0
2019,California,"Black, non-Hispanic",156678,78100,1858.0
2019,California,"White, non-Hispanic",156678,78100,19164.0
2019,California,Overall,156678,78100,25593.0
2019,California,Hispanic,156678,78100,2647.0
2019,California,Asian or Pacific Islander,156678,78100,1618.0
2019,California,Male,156678,78100,13243.0
2019,California,American Indian or Alaska Native,156678,78100,197.0
2019,California,Female,156678,78100,12350.0
2020,California,Asian or Pacific Islander,174123,77650,1988.0
2020,California,"White, non-Hispanic",174123,77650,19881.0
2020,California,Male,174123,77650,14481.0
2020,California,Hispanic,174123,77650,3201.0
2020,California,"Black, non-Hispanic",174123,77650,2234.0
2020,California,American Indian or Alaska Native,174123,77650,216.0
2020,California,Female,174123,77650,13130.0
2020,California,Overall,174123,77650,27611.0
2011,Colorado,Female,8404,58630,1815.0
2011,Colorado,"White, non-Hispanic",8404,58630,3375.0
2011,Colorado,"Black, non-Hispanic",8404,58630,94.0
2011,Colorado,Hispanic,8404,58630,256.0
2011,Colorado,Male,8404,58630,1954.0
2011,Colorado,Overall,8404,58630,3769.0
2011,Colorado,Asian or Pacific Islander,8404,58630,27.0
2012,Colorado,"White, non-Hispanic",9182,57260,3574.0
2012,Colorado,Female,9182,57260,1911.0
2012,Colorado,"Black, non-Hispanic",9182,57260,115.0
2012,Colorado,Overall,9182,57260,4020.0
2012,Colorado,Hispanic,9182,57260,281.0
2012,Colorado,Asian or Pacific Islander,9182,57260,31.0
2012,Colorado,Male,9182,57260,2109.0
2013,Colorado,Male,9875,67910,2279.0
2013,Colorado,Male,9875,63370,2279.0
2013,Colorado,American Indian or Alaska Native,9875,67910,20.0
2013,Colorado,American Indian or Alaska Native,9875,63370,20.0
2013,Colorado,"Black, non-Hispanic",9875,67910,130.0
2013,Colorado,"Black, non-Hispanic",9875,63370,130.0
2013,Colorado,Asian or Pacific Islander,9875,67910,30.0
2013,Colorado,Asian or Pacific Islander,9875,63370,30.0
2013,Colorado,"White, non-Hispanic",9875,67910,3823.0
2013,Colorado,"White, non-Hispanic",9875,63370,3823.0
2013,Colorado,Hispanic,9875,67910,300.0
2013,Colorado,Hispanic,9875,63370,300.0
2013,Colorado,Overall,9875,67910,4304.0
2013,Colorado,Overall,9875,63370,4304.0
2013,Colorado,Female,9875,67910,2025.0
2013,Colorado,Female,9875,63370,2025.0
2014,Colorado,Male,12094,60940,2350.0
2014,Colorado,Overall,12094,60940,4553.0
2014,Colorado,"Black, non-Hispanic",12094,60940,138.0
2014,Colorado,Hispanic,12094,60940,316.0
2014,Colorado,Asian or Pacific Islander,12094,60940,33.0
2014,Colorado,Female,12094,60940,2203.0
2014,Colorado,American Indian or Alaska Native,12094,60940,31.0
2014,Colorado,"White, non-Hispanic",12094,60940,4034.0
2015,Colorado,"Black, non-Hispanic",14356,66600,172.0
2015,Colorado,Female,14356,66600,2338.0
2015,Colorado,American Indian or Alaska Native,14356,66600,22.0
2015,Colorado,"White, non-Hispanic",14356,66600,4267.0
2015,Colorado,Overall,14356,66600,4878.0
2015,Colorado,Asian or Pacific Islander,14356,66600,32.0
2015,Colorado,Male,14356,66600,2540.0
2015,Colorado,Hispanic,14356,66600,373.0
2016,Colorado,"White, non-Hispanic",14817,70570,4589.0
2016,Colorado,"Black, non-Hispanic",14817,70570,176.0
2016,Colorado,Female,14817,70570,2521.0
2016,Colorado,Asian or Pacific Islander,14817,70570,47.0
2016,Colorado,Hispanic,14817,70570,414.0
2016,Colorado,Overall,14817,70570,5267.0
2016,Colorado,American Indian or Alaska Native,14817,70570,29.0
2016,Colorado,Male,14817,70570,2746.0
2017,Colorado,"Black, non-Hispanic",15815,74980,166.0
2017,Colorado,"Black, non-Hispanic",15815,74170,166.0
2017,Colorado,"White, non-Hispanic",15815,74980,5032.0
2017,Colorado,"White, non-Hispanic",15815,74170,5032.0
2017,Colorado,Female,15815,74980,2768.0
2017,Colorado,Female,15815,74170,2768.0
2017,Colorado,American Indian or Alaska Native,15815,74980,37.0
2017,Colorado,American Indian or Alaska Native,15815,74170,37.0
2017,Colorado,Asian or Pacific Islander,15815,74980,52.0
2017,Colorado,Asian or Pacific Islander,15815,74170,52.0
2017,Colorado,Male,15815,74980,2966.0
2017,Colorado,Male,15815,74170,2966.0
2017,Colorado,Hispanic,15815,74980,429.0
2017,Colorado,Hispanic,15815,74170,429.0
2017,Colorado,Overall,15815,74980,5734.0
2017,Colorado,Overall,15815,74170,5734.0
2018,Colorado,American Indian or Alaska Native,18193,73030,33.0
2018,Colorado,"Black, non-Hispanic",18193,73030,212.0
2018,Colorado,Overall,18193,73030,5840.0
2018,Colorado,Asian or Pacific Islander,18193,73030,49.0
2018,Colorado,Hispanic,18193,73030,457.0
2018,Colorado,Female,18193,73030,2762.0
2018,Colorado,Male,18193,73030,3078.0
2018,Colorado,"White, non-Hispanic",18193,73030,5063.0
2019,Colorado,Overall,18509,72500,5680.0
2019,Colorado,Asian or Pacific Islander,18509,72500,47.0
2019,Colorado,"Black, non-Hispanic",18509,72500,169.0
2019,Colorado,Female,18509,72500,2709.0
2019,Colorado,Hispanic,18509,72500,480.0
2019,Colorado,"White, non-Hispanic",18509,72500,4935.0
2019,Colorado,Male,18509,72500,2971.0
2019,Colorado,American Indian or Alaska Native,18509,72500,27.0
2020,Colorado,"Black, non-Hispanic",18353,83780,262.0
2020,Colorado,American Indian or Alaska Native,18353,83780,42.0
2020,Colorado,Overall,18353,83780,6516.0
2020,Colorado,"White, non-Hispanic",18353,83780,5533.0
2020,Colorado,Asian or Pacific Islander,18353,83780,67.0
2020,Colorado,Female,18353,83780,3074.0
2020,Colorado,Male,18353,83780,3442.0
2020,Colorado,Hispanic,18353,83780,577.0
2011,Connecticut,Overall,11390,65420,2718.0
2011,Connecticut,Male,11390,65420,1224.0
2011,Connecticut,Female,11390,65420,1494.0
2011,Connecticut,"White, non-Hispanic",11390,65420,2534.0
2011,Connecticut,"Black, non-Hispanic",11390,65420,115.0
2011,Connecticut,Hispanic,11390,65420,55.0
2012,Connecticut,Female,13171,64250,1400.0
2012,Connecticut,"Black, non-Hispanic",13171,64250,111.0
2012,Connecticut,Overall,13171,64250,2662.0
2012,Connecticut,Hispanic,13171,64250,52.0
2012,Connecticut,"White, non-Hispanic",13171,64250,2486.0
2012,Connecticut,Male,13171,64250,1262.0
2013,Connecticut,Overall,13040,69290,2630.0
2013,Connecticut,Overall,13040,67780,2630.0
2013,Connecticut,Female,13040,69290,1418.0
2013,Connecticut,Female,13040,67780,1418.0
2013,Connecticut,"White, non-Hispanic",13040,69290,2451.0
2013,Connecticut,"White, non-Hispanic",13040,67780,2451.0
2013,Connecticut,"Black, non-Hispanic",13040,69290,104.0
2013,Connecticut,"Black, non-Hispanic",13040,67780,104.0
2013,Connecticut,Male,13040,69290,1212.0
2013,Connecticut,Male,13040,67780,1212.0
2013,Connecticut,Hispanic,13040,69290,66.0
2013,Connecticut,Hispanic,13040,67780,66.0
2014,Connecticut,"White, non-Hispanic",14173,70160,2386.0
2014,Connecticut,"Black, non-Hispanic",14173,70160,125.0
2014,Connecticut,Male,14173,70160,1229.0
2014,Connecticut,Overall,14173,70160,2602.0
2014,Connecticut,Female,14173,70160,1373.0
2014,Connecticut,Hispanic,14173,70160,69.0
2015,Connecticut,Hispanic,14786,72890,75.0
2015,Connecticut,"Black, non-Hispanic",14786,72890,131.0
2015,Connecticut,Overall,14786,72890,2619.0
2015,Connecticut,Female,14786,72890,1440.0
2015,Connecticut,Male,14786,72890,1179.0
2015,Connecticut,"White, non-Hispanic",14786,72890,2399.0
2016,Connecticut,"Black, non-Hispanic",15200,75920,126.0
2016,Connecticut,Female,15200,75920,1432.0
2016,Connecticut,Hispanic,15200,75920,68.0
2016,Connecticut,Overall,15200,75920,2681.0
2016,Connecticut,Male,15200,75920,1249.0
2016,Connecticut,"White, non-Hispanic",15200,75920,2472.0
2017,Connecticut,Hispanic,15586,74300,71.0
2017,Connecticut,Hispanic,15586,72780,71.0
2017,Connecticut,Overall,15586,74300,2783.0
2017,Connecticut,Overall,15586,72780,2783.0
2017,Connecticut,"Black, non-Hispanic",15586,74300,140.0
2017,Connecticut,"Black, non-Hispanic",15586,72780,140.0
2017,Connecticut,"White, non-Hispanic",15586,74300,2554.0
2017,Connecticut,"White, non-Hispanic",15586,72780,2554.0
2017,Connecticut,Female,15586,74300,1497.0
2017,Connecticut,Female,15586,72780,1497.0
2017,Connecticut,Male,15586,74300,1286.0
2017,Connecticut,Male,15586,72780,1286.0
2018,Connecticut,Male,16571,72810,1254.0
2018,Connecticut,"Black, non-Hispanic",16571,72810,144.0
2018,Connecticut,"White, non-Hispanic",16571,72810,2440.0
2018,Connecticut,Overall,16571,72810,2684.0
2018,Connecticut,Female,16571,72810,1430.0
2018,Connecticut,Hispanic,16571,72810,90.0
2019,Connecticut,Female,16344,87290,1489.0
2019,Connecticut,Male,16344,87290,1227.0
2019,Connecticut,"Black, non-Hispanic",16344,87290,125.0
2019,Connecticut,"White, non-Hispanic",16344,87290,2476.0
2019,Connecticut,Hispanic,16344,87290,101.0
2019,Connecticut,Overall,16344,87290,2716.0
2020,Connecticut,Overall,16687,79430,3009.0
2020,Connecticut,Female,16687,79430,1590.0
2020,Connecticut,Male,16687,79430,1419.0
2020,Connecticut,Hispanic,16687,79430,120.0
2020,Connecticut,"White, non-Hispanic",16687,79430,2674.0
2020,Connecticut,"Black, non-Hispanic",16687,79430,188.0
2011,Delaware,Overall,2554,54660,870.0
2011,Delaware,Male,2554,54660,424.0
2011,Delaware,"White, non-Hispanic",2554,54660,760.0
2011,Delaware,"Black, non-Hispanic",2554,54660,99.0
2011,Delaware,Female,2554,54660,446.0
2012,Delaware,Overall,2896,48970,824.0
2012,Delaware,Male,2896,48970,386.0
2012,Delaware,"White, non-Hispanic",2896,48970,699.0
